Unnamed: 0,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
29925,/data/datasets/LRS3/trainval/J6oMG7u9HGE/50009.wav,5.568,16000,2,3.8332093,4.11417,4.222812,3.32727134409056,3.606156679659523,4.050957073213576,3.3564725
23831,/data/datasets/LRS3/trainval/d5wfMNNr3ak/50030.wav,6.208,16000,3,3.8793848,4.180598,4.2224045,3.355021418918497,3.641450577159956,4.050952495971519,3.7703083
9952,/data/datasets/LRS3/trainval/7rMYfiRNT7g/50011.wav,1.216,16000,1,3.546707,3.8247006,4.222213,3.15111211319219,3.446207649574048,4.050878185515614,3.191132
22764,/data/datasets/LRS3/trainval/2PR51JQkib4/50001.wav,6.016,16000,3,3.963581,4.3069572,4.2227488,3.4042150066559422,3.7056489101104497,4.050780413558282,3.7876406
16096,/data/datasets/LRS3/trainval/gJv1WdMUz0w/50004.wav,5.12,16000,1,3.7370355,4.1253085,4.221946,3.269615657207403,3.612520533546733,4.05074538615021,3.1762693
18085,/data/datasets/LRS3/trainval/HQIi3nUXh0g/50022.wav,5.952,16000,2,3.769032,4.0432863,4.2220225,3.2890371313291595,3.568640717933452,4.05073828398522,3.8022194
14285,/data/datasets/LRS3/trainval/5pXelS1clHs/50013.wav,1.792,16000,5,3.7241867,4.0032897,4.222186,3.2615437631022623,3.546428839739741,4.05071405954902,3.4425426
22712,/data/datasets/LRS3/trainval/ScvI1jKxlTM/50015.wav,1.536,16000,3,3.3001592,3.5833318,4.2218566,2.9902988879528487,3.301677015103111,4.050672711643757,3.3835595
31524,/data/datasets/LRS3/trainval/KIMWfSe7ZJI/50002.wav,1.472,16000,2,3.7351785,4.005048,4.2216697,3.268443252622584,3.547650033839413,4.050514286282246,3.7170348
28617,/data/datasets/LRS3/trainval/DG7kSeazMQ4/50003.wav,6.016,16000,3,3.8355353,4.196006,4.222299,3.329005937956221,3.649412881387406,4.050510149125379,3.5912344
28368,/data/datasets/LRS3/trainval/nAMrtHC2Ev0/50011.wav,5.824,16000,2,4.043665,4.3465514,4.2217283,3.4500628609538064,3.725096355809919,4.050455718199379,3.4013438
11861,/data/datasets/LRS3/trainval/kiUnJ1d8vvw/50006.wav,2.496,16000,1,3.6446311,3.9138465,4.221305,3.212694547369093,3.4971110469813813,4.050426591062517,3.3799677
16926,/data/datasets/LRS3/trainval/OGhbCC9mNM8/50003.wav,6.08,16000,3,3.8682888,4.219339,4.2217774,3.348437768771325,3.661409184800051,4.050402014653537,3.51453
23367,/data/datasets/LRS3/trainval/NgDGlcxYrhQ/50014.wav,2.048,16000,7,3.708567,3.9663868,4.2234344,3.252092711041955,3.526470435132549,4.050391167183694,3.6597836
25882,/data/datasets/LRS3/trainval/0bop3D7SdDM/50010.wav,5.696,16000,2,3.8260868,4.1445103,4.221285,3.3233693834769573,3.6226055446222034,4.050313488204654,3.8057454
9740,/data/datasets/LRS3/trainval/CFADnhYKDHg/50015.wav,6.016,16000,3,3.9400072,4.277729,4.2217436,3.390445562545929,3.690993643375904,4.050233962079422,3.6517715
27335,/data/datasets/LRS3/trainval/o0TbaHimigw/50008.wav,3.136,16000,3,3.4930594,3.7913673,4.221072,3.116813360511134,3.4267733437283034,4.050232223944582,3.9488285
16913,/data/datasets/LRS3/trainval/OGhbCC9mNM8/50001.wav,5.888,16000,2,3.775947,4.112772,4.222809,3.292722862241061,3.605500809305846,4.050205942355117,3.3902538
4867,/data/datasets/LRS3/trainval/8etnSTnX92g/50012.wav,3.264,16000,4,3.687903,4.0236726,4.221598,3.2393224995264718,3.5577992079006515,4.050195557895263,3.7953765
31858,/data/datasets/LRS3/trainval/oDdcx5luv5s/50002.wav,5.76,16000,2,3.7587323,4.0546603,4.2308683,3.281924309069894,3.57422629555906,4.050157142289651,3.521295
4845,/data/datasets/LRS3/trainval/8etnSTnX92g/50008.wav,5.568,16000,2,3.9808125,4.379925,4.222993,3.4141599835999776,3.741513265722729,4.050155073378556,3.514963
17782,/data/datasets/LRS3/trainval/qxmEpmCtM3o/50002.wav,6.144,16000,3,3.8534353,4.159882,4.222547,3.3393378809011165,3.630444436221259,4.050126130626061,3.6277502
25035,/data/datasets/LRS3/trainval/iZRGUADAu2Q/50002.wav,3.2,16000,3,3.6559784,3.9634247,4.22069,3.21972824783944,3.524835939373552,4.050074125906495,3.3327115
12692,/data/datasets/LRS3/trainval/gh5VhaicC6g/50049.wav,5.824,16000,2,3.7750127,4.110929,4.2252674,3.2923425739010805,3.604891609350906,4.050005485084791,3.8574479
13833,/data/datasets/LRS3/trainval/7ZWTG0SeCEg/50012.wav,5.952,16000,2,3.9053898,4.3087587,4.222048,3.37001673875245,3.706348719329525,4.049996543832182,3.4970112
10458,/data/datasets/LRS3/trainval/LnnyuVG0krs/50002.wav,2.88,16000,2,3.8034167,4.089472,4.221258,3.30967716979208,3.593440627379191,4.049992395037329,3.4507089
25531,/data/datasets/LRS3/trainval/OzvxbUnWJUc/50008.wav,5.184,16000,1,3.820843,4.1774583,4.2202435,3.3202418407716827,3.6398278817098006,4.049898348786333,3.9210882
14024,/data/datasets/LRS3/trainval/2vVAzRN5ez8/50002.wav,1.152,16000,1,3.1067908,3.227093,4.220198,2.858449020363945,3.07050320594082,4.049875798152694,3.0048833
18398,/data/datasets/LRS3/trainval/xgKqX5Yj3b8/50006.wav,2.304,16000,1,3.3453672,3.4903493,4.2201347,3.0204169748313108,3.243398691215767,4.049844226357758,3.2028475
23846,/data/datasets/LRS3/trainval/d5wfMNNr3ak/50003.wav,3.264,16000,4,3.7411635,4.045342,4.220565,3.272052176227348,3.5696934123689683,4.049800662259631,3.645499
14424,/data/datasets/LRS3/trainval/ByuWS1bBwpc/50006.wav,2.624,16000,1,3.6999478,3.992422,4.2199464,3.246908453568533,3.5408720187977494,4.04975045425674,3.9194877
26940,/data/datasets/LRS3/trainval/Kk7kzUt3SLc/50009.wav,2.816,16000,2,3.732459,4.0671816,4.220089,3.2667417276132493,3.58147721728222,4.049677240756274,4.0060854
196,/data/datasets/LRS3/trainval/vzi4AopBEBg/50008.wav,5.12,16000,1,3.9149258,4.235027,4.219614,3.375942703967477,3.669442281874924,4.049584965256487,3.4386601
12290,/data/datasets/LRS3/trainval/pmKNXZmfIMU/50003.wav,6.08,16000,3,3.7795696,4.1031966,4.222988,3.294978682277633,3.6005703765579056,4.049580986333326,3.8037188
19316,/data/datasets/LRS3/trainval/8b2vNkEtfpc/50018.wav,1.792,16000,5,3.8664138,4.170547,4.219802,3.3473553537738807,3.636172392214751,4.049572264813462,3.6112466
